Heroe’s	497.6	34.9
Srl	544.8	34.9
Via	486.6	51.6
Bazzanese	501.0	51.6
32/7	542.5	51.6
40033	445.1	62.6
Casalecchio	470.5	62.6
di	517.7	62.6
Reno	527.0	62.6
BO	548.3	62.6
E-Mail:	424.9	73.5
info@heroesbranditalia.com	453.7	73.5
PI	422.0	84.5
/	431.3	84.5
CF:	437.0	84.5
02610500395	450.9	84.5
-	503.9	84.5
02610500395	509.1	84.5
Nr	487.2	95.4
REA:	498.1	95.4
BO-553272	517.7	95.4
Banca:	335.0	106.4
INTESA	362.7	106.4
SAN	391.5	106.4
PAOLO	408.8	106.4
IT44Z0306937133100000007249	437.6	106.4
DATI	342.8	125.4
DEL	363.5	125.4
CLIENTE	380.3	125.4
Ragione	201.3	145.6
sociale:	235.3	145.6
EPIC	295.2	145.6
SPORTS	314.2	145.6
LTDA	347.1	145.6
-	369.6	145.6
CNPJ:65.751.802/0001-89	374.8	145.6
FATTURA	91.4	158.1
Indirizzo:	201.3	158.9
Avenida	295.2	158.9
Santo	327.5	158.9
Amaro,1775,	350.6	158.9
04505-003	400.1	158.9
Numero:	39.8	174.4
202	103.3	174.4
00000	295.2	172.1
Vila	320.6	172.1
Nova	337.3	172.1
Conceição	358.6	172.1
Del:	39.8	185.4
30/03/2026	103.3	185.4
Partita	201.3	185.4
Iva:	230.7	185.4
OOy99999999999	295.2	185.4
Telefono:	201.3	198.6
(11)5533-2990	295.2	198.6
Codice	56.9	227.3
Articolo	190.9	227.3
UM	316.3	227.3
Qta.	347.7	227.3
Prezzo	387.7	227.3
%	438.8	227.3
Sc	448.0	227.3
Imponibile	476.8	227.3
Iva	539.4	227.3
DDT	108.4	240.6
389	126.9	240.6
-	143.0	240.6
30/03/2026	148.2	240.6
8057628950936	39.8	255.0
WASH	108.4	255.0
BAG	133.8	255.0
REBEL	152.3	255.0
-	178.2	255.0
PURPLE	183.4	255.0
PZ	318.3	255.0
150	348.8	255.0
€	403.0	255.0
6,50	409.9	255.0
€	494.1	255.0
975,00	501.0	255.0
N3.1	536.2	255.0
8057628953104	39.8	269.4
WASH	108.4	269.4
BAG	133.8	269.4
FIERCE	152.3	269.4
PZ	318.3	269.4
150	348.8	269.4
€	403.0	269.4
6,50	409.9	269.4
€	494.1	269.4
975,00	501.0	269.4
N3.1	536.2	269.4
8057628954194	39.8	283.8
WASH	108.4	283.8
BAG	133.8	283.8
SHOW	152.3	283.8
-	178.8	283.8
LIGHT	184.0	283.8
BLUE	208.8	283.8
PZ	318.3	283.8
200	348.8	283.8
€	403.0	283.8
6,50	409.9	283.8
€	487.2	283.8
1.300,00	494.1	283.8
N3.1	536.2	283.8
8057628953814	39.8	298.2
WASH	108.4	298.2
BAG	133.8	298.2
STARLIGHT	152.3	298.2
-	196.1	298.2
RED	201.3	298.2
PZ	318.3	298.2
200	348.8	298.2
€	403.0	298.2
6,50	409.9	298.2
€	487.2	298.2
1.300,00	494.1	298.2
N3.1	536.2	298.2
8057628955191	39.8	312.6
THUNDER	108.4	312.6
ARION	148.2	312.6
PZ	318.3	312.6
300	348.8	312.6
€	398.4	312.6
43,03	405.3	312.6
€	482.6	312.6
12.909,00	489.5	312.6
N3.1	536.2	312.6
8057628955207	39.8	327.0
GRAVITY	108.4	327.0
ARION	143.6	327.0
PZ	318.3	327.0
300	348.8	327.0
€	398.4	327.0
35,93	405.3	327.0
€	482.6	327.0
10.779,00	489.5	327.0
N3.1	536.2	327.0
8057628955214	39.8	341.5
WASH	108.4	341.5
BAG	133.8	341.5
ARION	152.3	341.5
PZ	318.3	341.5
300	348.8	341.5
€	403.0	341.5
6,50	409.9	341.5
€	487.2	341.5
1.950,00	494.1	341.5
N3.1	536.2	341.5
Totale	117.1	612.4
imponibile:	144.2	612.4
€	190.9	612.4
0,00	197.8	612.4
Totale	372.8	612.4
esenti	399.9	612.4
iva:	425.8	612.4
€	441.9	612.4
30.188,00	448.8	612.4
Pagamento:BONIFICO	34.7	626.8
ANTICIPATO	124.0	626.8
50%,	172.4	626.8
SALDO	192.6	626.8
90	220.3	626.8
GG	231.8	626.8
DFFM	245.6	626.8
Scadenze:	34.7	640.1
30/03/2026	84.2	640.1
15.094,00	130.4	640.1
€	169.6	640.1
Scadenze:	34.7	653.3
30/06/2026	84.2	653.3
15.094,00	130.4	653.3
€	169.6	653.3
Descrizione	32.9	674.6
Cod.	79.6	674.6
IVA	99.2	674.6
Imponibile	479.7	674.6
IVA	548.3	674.6
N3.1	32.9	686.2
-	52.5	686.2
ART	57.7	686.2
8	75.0	686.2
DPR	81.9	686.2
633/72	99.8	686.2
-ESPORTAZIONE-	128.6	686.2
30.188,00	484.9	686.2
0,00	545.4	686.2
IMPOSTE:	432.4	706.9
€	535.0	706.9
0,00	541.9	706.9
Firma	36.4	722.5
Emittente	56.0	722.5
SCONTI:	438.2	720.2
€	535.0	720.2
0,00	541.9	720.2
TOTALE	382.8	733.4
DOCUMENTO:	414.6	733.4
€	514.3	733.4
30.188,00	521.2	733.4
Firma	36.4	749.6
per	56.0	749.6
accettazione	68.1	749.6
TOTALE	390.9	746.7
DA	422.6	746.7
PAGARE:	435.9	746.7
€	514.3	746.7
30.188,00	521.2	746.7
I	132.1	767.4
suoi	135.5	767.4
dati	148.8	767.4
sono	161.5	767.4
conservati	176.5	767.4
in	207.0	767.4
archivi	213.9	767.4
elettronici	234.1	767.4
protetti	264.7	767.4
secondo	287.7	767.4
d.lgs.	312.5	767.4
196/2003	329.2	767.4
e	358.1	767.4
Regolamento	363.2	767.4
(UE)	403.0	767.4
2016/679	417.4	767.4
GDPR	446.3	767.4
Pag.	525.8	822.1
1	544.3	822.1
/	551.2	822.1
1	556.9	822.1
