Shipper/Exporter:	35.2	28.3
Heroe’s	35.2	42.7
Srl	82.5	42.7
Via	35.2	59.4
Bazzanese	49.6	59.4
32/7	91.2	59.4
40033	35.2	70.4
Casalecchio	60.6	70.4
di	107.9	70.4
Reno	117.1	70.4
BO	138.4	70.4
E-Mail:	35.2	81.3
info@heroesbranditalia.com	64.1	81.3
PI	35.2	92.3
/	44.5	92.3
CF:	50.2	92.3
02610500395	64.1	92.3
-	117.1	92.3
02610500395	122.3	92.3
Nr	35.2	103.2
REA:	46.2	103.2
BO-553272	65.8	103.2
Banca:	35.2	114.2
INTESA	62.9	114.2
SAN	91.7	114.2
PAOLO	109.0	114.2
IT44Z0306937133100000007249	137.8	114.2
Consignee/Bill	35.2	128.6
to:	93.5	128.6
Packing	472.8	127.5
List	534.5	127.5
EPIC	35.2	145.3
SPORTS	54.3	145.3
LTDA	85.4	145.3
-	107.3	145.3
CNPJ:65.751.802/0001-89	112.5	145.3
Number:	475.4	152.8
Date:	524.7	152.8
Address:	35.2	156.3
Avenida	69.8	156.3
Santo	102.1	156.3
Amaro,1775,	125.2	156.3
04505-003	174.7	156.3
Vila	216.8	156.3
Nova	233.5	156.3
Conceição	254.9	156.3
00000	35.2	167.2
Vila	60.6	167.2
Nova	77.3	167.2
Conceição	98.6	167.2
São	139.6	167.2
Paulo/SP	155.1	167.2
202	484.3	168.4
16/04/2026	512.8	168.4
Currency	69.5	183.9
Incoterms	199.8	183.9
By	345.7	183.9
Payment	454.3	183.9
terms	488.9	183.9
BONIFICO	409.7	196.0
ANTICIPATO	449.4	196.0
50%,	497.8	196.0
SALDO	518.0	196.0
90	545.7	196.0
EUR	78.2	201.2
EX	198.4	201.2
WORKS	209.9	201.2
Nave	340.8	201.2
GG	464.7	207.0
DFFM	478.5	207.0
N°	45.6	227.2
Units	103.0	227.2
per	123.1	227.2
Unit	354.9	227.2
Unit	382.0	227.2
gross	398.7	227.2
weight	419.5	227.2
Total	453.2	227.2
net	473.3	227.2
Total	495.0	227.2
gross	515.1	227.2
weight	535.9	227.2
CTNS	69.2	233.0
NCM	155.7	233.0
Items	201.5	233.0
description	222.9	233.0
Pallet	282.8	233.0
measures	304.2	233.0
Cartons	37.0	238.7
CTNS	107.0	238.7
weight	350.9	238.7
(Kg)	403.6	238.7
weight	457.2	238.7
(Kg)	518.3	238.7
4202	146.8	251.4
2210	167.5	251.4
1	48.5	257.2
1	78.8	257.2
6	116.5	257.2
GRAVITY	196.1	257.2
ARION	237.6	257.2
47,00x34,00x56,00	274.5	257.2
0,90	354.0	257.2
1,00	403.9	257.2
5,40	460.4	257.2
6,00	518.6	257.2
00	161.8	262.9
4202	146.8	275.6
2210	167.5	275.6
1	48.5	281.4
2	78.8	281.4
6	116.5	281.4
GRAVITY	196.1	281.4
ARION	237.6	281.4
47,00x34,00x56,00	274.5	281.4
0,90	354.0	281.4
1,00	403.9	281.4
5,40	460.4	281.4
6,00	518.6	281.4
00	161.8	287.2
4202	146.8	299.8
2210	167.5	299.8
1	48.5	305.6
3	78.8	305.6
6	116.5	305.6
GRAVITY	196.1	305.6
ARION	237.6	305.6
47,00x34,00x56,00	274.5	305.6
0,90	354.0	305.6
1,00	403.9	305.6
5,40	460.4	305.6
6,00	518.6	305.6
00	161.8	311.4
4202	146.8	324.1
2210	167.5	324.1
1	48.5	329.8
4	78.8	329.8
6	116.5	329.8
GRAVITY	196.1	329.8
ARION	237.6	329.8
47,00x34,00x56,00	274.5	329.8
0,90	354.0	329.8
1,00	403.9	329.8
5,40	460.4	329.8
6,00	518.6	329.8
00	161.8	335.6
4202	146.8	348.3
2210	167.5	348.3
1	48.5	354.0
5	78.8	354.0
6	116.5	354.0
GRAVITY	196.1	354.0
ARION	237.6	354.0
47,00x34,00x56,00	274.5	354.0
0,90	354.0	354.0
1,00	403.9	354.0
5,40	460.4	354.0
6,00	518.6	354.0
00	161.8	359.8
4202	146.8	372.5
2210	167.5	372.5
1	48.5	378.2
6	78.8	378.2
6	116.5	378.2
GRAVITY	196.1	378.2
ARION	237.6	378.2
47,00x34,00x56,00	274.5	378.2
0,90	354.0	378.2
1,00	403.9	378.2
5,40	460.4	378.2
6,00	518.6	378.2
00	161.8	384.0
4202	146.8	396.7
2210	167.5	396.7
1	48.5	402.4
7	78.8	402.4
6	116.5	402.4
GRAVITY	196.1	402.4
ARION	237.6	402.4
47,00x34,00x56,00	274.5	402.4
0,90	354.0	402.4
1,00	403.9	402.4
5,40	460.4	402.4
6,00	518.6	402.4
00	161.8	408.2
4202	146.8	420.9
2210	167.5	420.9
1	48.5	426.7
8	78.8	426.7
6	116.5	426.7
GRAVITY	196.1	426.7
ARION	237.6	426.7
47,00x34,00x56,00	274.5	426.7
0,90	354.0	426.7
1,00	403.9	426.7
5,40	460.4	426.7
6,00	518.6	426.7
00	161.8	432.4
4202	146.8	445.1
2210	167.5	445.1
1	48.5	450.9
9	78.8	450.9
6	116.5	450.9
GRAVITY	196.1	450.9
ARION	237.6	450.9
47,00x34,00x56,00	274.5	450.9
0,90	354.0	450.9
1,00	403.9	450.9
5,40	460.4	450.9
6,00	518.6	450.9
00	161.8	456.6
4202	146.8	469.3
2210	167.5	469.3
1	48.5	475.1
10	76.5	475.1
6	116.5	475.1
GRAVITY	196.1	475.1
ARION	237.6	475.1
47,00x34,00x56,00	274.5	475.1
0,90	354.0	475.1
1,00	403.9	475.1
5,40	460.4	475.1
6,00	518.6	475.1
00	161.8	480.8
4202	146.8	493.5
2210	167.5	493.5
1	48.5	499.3
11	76.5	499.3
6	116.5	499.3
GRAVITY	196.1	499.3
ARION	237.6	499.3
47,00x34,00x56,00	274.5	499.3
0,90	354.0	499.3
1,00	403.9	499.3
5,40	460.4	499.3
6,00	518.6	499.3
00	161.8	505.1
4202	146.8	517.7
2210	167.5	517.7
1	48.5	523.5
12	76.5	523.5
6	116.5	523.5
GRAVITY	196.1	523.5
ARION	237.6	523.5
47,00x34,00x56,00	274.5	523.5
0,90	354.0	523.5
1,00	403.9	523.5
5,40	460.4	523.5
6,00	518.6	523.5
00	161.8	529.3
4202	146.8	542.0
2210	167.5	542.0
1	48.5	547.7
13	76.5	547.7
6	116.5	547.7
GRAVITY	196.1	547.7
ARION	237.6	547.7
47,00x34,00x56,00	274.5	547.7
0,90	354.0	547.7
1,00	403.9	547.7
5,40	460.4	547.7
6,00	518.6	547.7
00	161.8	553.5
4202	146.8	566.2
2210	167.5	566.2
1	48.5	571.9
14	76.5	571.9
6	116.5	571.9
GRAVITY	196.1	571.9
ARION	237.6	571.9
47,00x34,00x56,00	274.5	571.9
0,90	354.0	571.9
1,00	403.9	571.9
5,40	460.4	571.9
6,00	518.6	571.9
00	161.8	577.7
4202	146.8	590.4
